Date,Open,High,Low,Close,Adj Close,Volume
2017-04-05,120.980003,121.540001,120.550003,120.910004,118.215958,1284600
2017-04-06,121.000000,121.070000,120.190002,120.540001,117.854195,1226500
2017-04-07,120.000000,120.779999,119.800003,120.150002,117.472885,1063600
2017-04-10,120.029999,121.419998,120.010002,121.110001,118.411491,997600
2017-04-11,120.669998,121.370003,120.379997,121.190002,118.489716,1262600
2017-04-12,121.070000,121.629997,120.519997,121.459999,118.753700,1352900
2017-04-13,121.150002,121.440002,120.360001,120.529999,117.844421,1062300
2017-04-17,121.220001,121.940002,120.739998,121.919998,119.203438,874400
2017-04-18,121.430000,121.629997,120.510002,120.750000,118.059509,1086500
2017-04-19,121.260002,121.410004,119.949997,120.400002,117.717308,1050900
2017-04-20,118.059998,119.410004,117.339996,118.879997,116.231178,3559900
2017-04-21,119.550003,119.550003,118.519997,119.099998,116.446281,2100700
2017-04-24,120.959999,121.379997,119.760002,120.570000,117.883522,1957600
2017-04-25,121.129997,121.699997,120.919998,121.320000,118.616814,1763300
2017-04-26,121.459999,122.989998,121.400002,122.010002,119.291443,2433200
2017-04-27,122.110001,122.440002,121.620003,122.160004,119.438103,1658200
2017-04-28,122.169998,122.360001,121.510002,121.660004,118.949242,1285200
2017-05-01,121.790001,121.790001,121.150002,121.180000,118.479935,1660800
2017-05-02,121.000000,121.379997,120.110001,120.360001,117.678200,1162700
2017-05-03,120.099998,121.110001,120.099998,120.809998,118.118179,841500
2017-05-04,121.419998,121.650002,120.269997,120.809998,118.118179,1036000
2017-05-05,121.019997,121.320000,120.599998,121.300003,118.597260,1286300
2017-05-08,121.300003,121.550003,120.769997,121.010002,118.313721,1390500
2017-05-09,120.930000,121.160004,119.800003,119.949997,117.277336,1466800
2017-05-10,119.629997,120.980003,119.629997,120.690002,118.000854,1448800
2017-05-11,120.160004,120.739998,119.690002,120.540001,117.854195,1370800
2017-05-12,120.150002,120.980003,120.019997,120.589996,117.903076,1127500
2017-05-15,120.570000,121.360001,120.160004,120.250000,117.570656,1174600
2017-05-16,120.269997,120.669998,119.760002,119.930000,117.257782,1168000
2017-05-17,119.930000,120.570000,119.070000,120.250000,117.570656,1399400
2017-05-18,120.129997,121.870003,119.750000,120.879997,118.186615,2123500
2017-05-19,120.849998,121.199997,120.000000,120.790001,118.098625,1573000
2017-05-22,120.830002,122.129997,120.680000,121.650002,118.939468,1272600
2017-05-23,121.559998,122.120003,121.400002,121.660004,118.949242,1128600
2017-05-24,121.769997,122.169998,121.570000,122.050003,119.330551,1116700
2017-05-25,122.589996,123.940002,122.379997,123.720001,120.963341,1849300
2017-05-26,123.589996,123.919998,123.339996,123.660004,120.904671,925600
2017-05-30,123.360001,124.230003,123.160004,123.730003,120.973129,1139200
2017-05-31,123.870003,124.959999,123.540001,124.849998,122.068161,2124400
2017-06-01,124.970001,125.449997,124.449997,125.400002,122.605904,1429200
2017-06-02,125.330002,125.800003,124.989998,125.150002,122.361481,1210200
2017-06-05,125.000000,125.739998,124.930000,125.379997,122.586357,1052400
2017-06-06,125.190002,125.449997,124.019997,124.029999,121.266426,1277700
2017-06-07,123.870003,124.110001,123.239998,123.500000,121.453285,1138900
2017-06-08,123.500000,124.519997,123.190002,123.779999,121.728645,1821400
2017-06-09,123.860001,125.250000,123.779999,125.230003,123.154610,1038500
2017-06-12,125.209999,125.669998,124.779999,125.669998,123.587326,1534100
2017-06-13,125.570000,126.099998,125.320000,126.099998,124.010193,1297600
2017-06-14,126.400002,128.169998,126.059998,127.959999,125.839371,1572800
2017-06-15,127.940002,129.289993,127.830002,129.020004,126.881813,1820600
2017-06-16,129.479996,129.600006,128.250000,129.440002,127.294846,2470700
2017-06-19,129.399994,129.490005,128.020004,128.270004,126.144241,1405900
2017-06-20,128.350006,129.149994,128.300003,128.750000,126.616280,1163700
2017-06-21,128.750000,129.100006,128.389999,128.580002,126.449097,1115300
2017-06-22,128.169998,128.710007,128.149994,128.309998,126.183571,1116500
2017-06-23,128.000000,128.639999,127.169998,127.660004,125.544350,1899300
2017-06-26,127.599998,128.169998,127.290001,127.949997,125.829529,1004800
2017-06-27,128.380005,128.380005,127.330002,127.379997,125.268982,1027500
2017-06-28,127.730003,128.429993,127.389999,127.779999,125.662346,1324700
2017-06-29,128.220001,128.229996,125.959999,126.389999,124.295395,1909100
2017-06-30,126.519997,126.919998,125.800003,126.529999,124.433067,1186500
2017-07-03,126.980003,128.240005,126.690002,127.339996,125.229645,932700
2017-07-05,127.470001,127.470001,126.129997,126.370003,124.275734,1402600
2017-07-06,126.510002,127.050003,126.000000,126.180000,124.088867,1014600
2017-07-07,126.790001,127.279999,126.010002,127.169998,125.062462,987100
2017-07-10,126.570000,126.980003,125.769997,125.769997,123.685669,1518100
2017-07-11,125.959999,126.019997,124.349998,125.050003,122.977600,937300
2017-07-12,125.610001,125.900002,124.980003,125.250000,123.174278,1034500
2017-07-13,125.250000,125.680000,124.760002,125.430000,123.351303,886700
2017-07-14,125.250000,125.970001,124.620003,125.720001,123.636497,1382400
2017-07-17,126.040001,126.279999,125.449997,126.230003,124.138046,937400
2017-07-18,126.050003,126.089996,125.070000,125.529999,123.449646,1407700
2017-07-19,125.970001,126.580002,124.589996,126.459999,124.364227,1324100
2017-07-20,123.279999,125.410004,122.889999,124.570000,122.505554,2219400
2017-07-21,124.379997,125.199997,123.529999,125.150002,123.075943,1373100
2017-07-24,125.250000,126.580002,125.199997,126.379997,124.285561,1392800
2017-07-25,127.790001,128.210007,127.190002,127.459999,125.347656,1578200
2017-07-26,127.309998,127.570000,125.699997,126.000000,123.911850,1288900
2017-07-27,125.309998,126.239998,124.860001,125.879997,123.793839,1693300
2017-07-28,126.110001,127.470001,125.730003,127.209999,125.101799,1277200
2017-07-31,127.510002,128.270004,127.339996,128.089996,125.967216,1074500
2017-08-01,128.500000,129.250000,128.139999,129.210007,127.068665,1519000
2017-08-02,129.020004,129.910004,128.559998,128.729996,126.596603,1402200
2017-08-03,128.789993,129.850006,128.509995,129.559998,127.412865,1081200
2017-08-04,129.820007,130.000000,128.970001,129.690002,127.540703,1952500
2017-08-07,129.270004,129.850006,128.619995,128.800003,126.665443,1008300
2017-08-08,128.750000,129.160004,128.449997,128.550003,126.419594,1041500
2017-08-09,128.869995,130.179993,128.339996,130.149994,127.993057,1605100
2017-08-10,129.720001,130.179993,129.199997,129.690002,127.540703,2422200
2017-08-11,129.940002,130.360001,128.039993,128.179993,126.055725,1535100
2017-08-14,128.330002,129.059998,128.220001,128.789993,126.655602,1084900
2017-08-15,129.000000,129.419998,128.660004,129.050003,126.911308,1139500
2017-08-16,129.619995,130.369995,129.000000,129.470001,127.324348,1424100
2017-08-17,129.639999,129.639999,128.050003,128.190002,126.065567,1622100
2017-08-18,128.270004,128.529999,127.519997,127.889999,125.770531,1246900
2017-08-21,128.070007,128.070007,126.919998,127.449997,125.337822,1063800
2017-08-22,127.919998,128.089996,127.440002,127.769997,125.652512,1113600
2017-08-23,127.750000,128.220001,126.989998,127.160004,125.052628,947000
2017-08-24,127.330002,127.370003,125.510002,125.570000,123.488983,1045100
2017-08-25,125.989998,126.690002,125.559998,126.470001,124.374062,1331600
2017-08-28,124.919998,125.510002,122.419998,123.230003,121.187767,2534900
2017-08-29,122.599998,123.959999,122.279999,123.010002,120.971413,1476200
2017-08-30,123.209999,123.529999,121.620003,121.809998,119.791290,1349000
2017-08-31,122.050003,122.160004,120.160004,121.180000,119.171738,2156600
2017-09-01,121.739998,121.750000,119.669998,119.900002,117.912949,1546900
2017-09-05,119.010002,119.040001,115.209999,115.430000,113.517029,3655100
2017-09-06,116.000000,118.400002,115.449997,117.730003,115.778915,3561900
2017-09-07,116.589996,116.949997,113.760002,115.180000,113.968163,2715700
2017-09-08,114.709999,120.830002,114.480003,119.760002,118.499977,4215400
2017-09-11,123.510002,126.680000,122.370003,122.559998,121.270508,3440400
2017-09-12,122.550003,123.190002,121.320000,122.480003,121.191353,1811200
2017-09-13,122.230003,122.480003,120.790001,121.510002,120.231567,1561300
2017-09-14,121.470001,121.470001,118.750000,119.959999,118.697868,1812900
